11,12,13,15,17,18,19,10,21,22,3,33,37,38,39,4,6,7,8,9,date,x,y,user
-75.0,-65.0,-85.0,-100.0,-100.0,-100.0,-100.0,-85.0,-82.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-68.0,-81.0,-69.0,2019-09-25-191221,0.0,17.0,1.0
-74.0,-61.0,-82.0,-100.0,-73.0,-78.0,-100.0,-100.0,-85.0,-88.0,-66.0,-100.0,-83.0,-86.0,-100.0,-67.0,-82.0,-65.0,-75.0,-75.0,2019-09-25-191227,0.0,17.0,1.0
-74.0,-59.0,-86.0,-100.0,-100.0,-76.0,-100.0,-87.0,-80.0,-100.0,-64.0,-100.0,-79.0,-82.0,-80.0,-76.0,-83.0,-68.0,-76.0,-71.0,2019-09-25-191234,0.0,17.0,1.0
-78.0,-68.0,-100.0,-100.0,-79.0,-68.0,-87.0,-81.0,-86.0,-100.0,-63.0,-100.0,-82.0,-85.0,-100.0,-71.0,-73.0,-69.0,-78.0,-75.0,2019-09-25-191242,0.0,18.0,1.0
-73.0,-56.0,-81.0,-100.0,-100.0,-75.0,-100.0,-100.0,-81.0,-100.0,-56.0,-100.0,-79.0,-100.0,-87.0,-100.0,-76.0,-100.0,-100.0,-80.0,2019-09-25-191313,0.0,18.0,1.0
-84.0,-61.0,-100.0,-100.0,-81.0,-74.0,-100.0,-100.0,-84.0,-84.0,-57.0,-100.0,-82.0,-100.0,-100.0,-67.0,-100.0,-61.0,-69.0,-77.0,2019-09-25-191322,0.0,18.0,1.0
-77.0,-52.0,-100.0,-100.0,-80.0,-80.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-74.0,-78.0,-61.0,-75.0,-84.0,2019-09-25-191330,0.0,18.0,1.0
-79.0,-54.0,-100.0,-100.0,-100.0,-72.0,-100.0,-84.0,-87.0,-86.0,-63.0,-100.0,-85.0,-100.0,-100.0,-67.0,-78.0,-69.0,-71.0,-81.0,2019-09-25-191338,0.0,19.0,1.0
-77.0,-59.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-85.0,-55.0,-100.0,-76.0,-86.0,-85.0,-83.0,-100.0,-61.0,-83.0,-78.0,2019-09-25-191409,0.0,19.0,1.0
-83.0,-61.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-100.0,-83.0,-75.0,-75.0,-64.0,-78.0,-76.0,2019-09-25-191416,0.0,19.0,1.0
-73.0,-58.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-55.0,-78.0,-76.0,-100.0,-100.0,-66.0,-80.0,-67.0,-74.0,-74.0,2019-09-25-191424,0.0,19.0,1.0
-81.0,-59.0,-100.0,-100.0,-100.0,-81.0,-84.0,-86.0,-79.0,-89.0,-55.0,-100.0,-100.0,-100.0,-100.0,-65.0,-79.0,-65.0,-74.0,-78.0,2019-09-25-191432,0.0,20.0,1.0
-81.0,-63.0,-85.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-85.0,-61.0,-100.0,-100.0,-84.0,-100.0,-80.0,-78.0,-61.0,-83.0,-78.0,2019-09-25-191502,0.0,20.0,1.0
-80.0,-57.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-70.0,-79.0,-73.0,-73.0,-75.0,2019-09-25-191509,0.0,20.0,1.0
-100.0,-57.0,-83.0,-100.0,-100.0,-80.0,-100.0,-85.0,-80.0,-86.0,-100.0,-100.0,-82.0,-100.0,-100.0,-70.0,-100.0,-62.0,-80.0,-80.0,2019-09-25-191516,0.0,20.0,1.0
-100.0,-54.0,-100.0,-100.0,-100.0,-69.0,-100.0,-82.0,-100.0,-85.0,-55.0,-100.0,-83.0,-86.0,-87.0,-68.0,-75.0,-75.0,-76.0,-81.0,2019-09-25-191524,0.0,21.0,1.0
-81.0,-65.0,-100.0,-100.0,-100.0,-76.0,-100.0,-82.0,-100.0,-100.0,-48.0,-100.0,-83.0,-79.0,-100.0,-79.0,-79.0,-61.0,-100.0,-74.0,2019-09-25-191605,0.0,21.0,1.0
-100.0,-65.0,-100.0,-100.0,-100.0,-84.0,-100.0,-83.0,-100.0,-100.0,-48.0,-100.0,-83.0,-87.0,-100.0,-69.0,-72.0,-64.0,-76.0,-71.0,2019-09-25-191613,0.0,21.0,1.0
-78.0,-63.0,-100.0,-100.0,-80.0,-100.0,-100.0,-79.0,-83.0,-100.0,-48.0,-79.0,-77.0,-100.0,-100.0,-85.0,-80.0,-62.0,-76.0,-69.0,2019-09-25-191621,0.0,21.0,1.0
-80.0,-61.0,-100.0,-100.0,-80.0,-68.0,-100.0,-100.0,-85.0,-100.0,-48.0,-100.0,-100.0,-100.0,-100.0,-67.0,-80.0,-62.0,-83.0,-75.0,2019-09-25-191633,0.0,22.0,1.0
-87.0,-73.0,-100.0,-100.0,-100.0,-76.0,-100.0,-86.0,-100.0,-89.0,-100.0,-100.0,-85.0,-91.0,-100.0,-78.0,-78.0,-80.0,-84.0,-69.0,2019-09-25-191703,0.0,22.0,1.0
-84.0,-64.0,-100.0,-100.0,-85.0,-74.0,-100.0,-86.0,-100.0,-100.0,-53.0,-100.0,-100.0,-84.0,-88.0,-76.0,-76.0,-75.0,-76.0,-76.0,2019-09-25-191713,0.0,22.0,1.0
